Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800000386;2;38;6;0;2;6;1;B01
201800000386;2;14;0;0;2;2;15;A01
201800000387;1;10;0;0;2;2;2;A01
201800000387;1;2;0;0;0;4;2;B01
201800000388;2;33;0;0;2;1;1;B01
201800000388;1;7;0;0;2;0;1;C01
201800000388;1;7;0;0;2;2;15;A01
201800000389;1;33;0;12;0;1;1;A01
201800000390;1;7;0;0;9;3;9;A01
201800000390;1;1;0;0;2;4;1;B01
201800000391;2;10;0;2;0;3;0;A01
201800000392;0;7;0;15;0;5;0;A01
201800000393;1;7;0;6;0;1;0;A01
201800000394;1;7;0;2;0;1;1;A01
201800000395;2;7;0;0;1;2;0;A01
201800000396;2;2;0;0;2;1;0;A01
201800000396;1;7;0;0;2;1;1;B01
201800000397;1;7;0;0;2;1;1;B01
201800000397;2;7;0;7;0;8;15;A01
201800000398;2;7;0;0;2;1;15;A01
201800000398;1;7;0;0;2;1;1;B01
201800000399;2;7;0;0;2;1;13;A01
201800000399;1;7;0;0;2;1;21;B01
201800000400;0;7;0;0;1;2;1;A01
201800000401;2;33;0;0;2;3;2;A01
201800000401;2;17;0;0;2;2;2;B01
201800000402;2;38;1;2;0;1;13;A01
201800000403;2;7;0;0;2;3;13;A01
201800000403;1;14;0;0;2;1;1;B01
201800000404;0;7;0;1;0;1;15;A01
201800000404;0;14;0;0;0;2;23;B01
201800000405;1;10;0;0;1;2;1;A01
201800000406;2;7;0;13;0;3;1;A01
201800000407;1;7;0;0;1;2;1;A01
201800000408;0;7;0;13;0;1;0;A01
201800000409;2;10;0;0;2;3;15;B01
201800000409;2;7;0;0;2;1;1;A01
201800000410;1;7;0;9;0;1;1;A01
201800000411;0;7;0;0;2;1;2;A01
201800000411;0;7;0;0;2;4;2;B01
201800000412;0;7;0;8;2;1;1;A01
201800000412;0;2;0;0;2;8;16;B01
201800000413;1;7;0;13;0;1;1;A01
201800000414;0;1;0;0;0;0;0;A01
201800000414;0;7;0;0;0;0;16;B01
201800000415;2;7;0;0;0;1;0;A01
201800000415;1;7;0;0;0;1;21;B01
201800000416;2;7;0;0;9;2;17;A01
201800000416;2;1;0;0;2;6;13;B01
201800000417;1;7;0;0;2;1;1;A01
201800000417;0;7;0;0;2;5;19;B01
201800000418;1;7;0;0;2;6;15;B01
201800000418;1;33;0;0;2;1;17;A01
201800000419;0;33;0;0;0;0;1;A01
201800000420;1;7;0;13;0;1;1;A01
201800000421;0;2;0;0;0;0;15;A01
201800000422;0;2;0;0;2;1;0;A01
201800000422;0;7;0;0;2;6;0;B01
201800000423;0;7;0;0;1;3;0;A01
201800000424;0;7;0;0;1;2;1;A01
201800000425;0;7;0;2;0;1;1;A01
201800000426;0;31;0;1;0;1;2;A01
201800000426;0;10;0;0;2;4;2;B01
201800000427;1;7;0;0;2;2;2;A01
201800000427;1;7;0;0;0;6;2;B01
201800000428;1;10;0;0;2;7;2;A01
201800000428;1;1;0;0;2;4;2;B01
201800000429;2;2;0;0;2;1;1;B01
201800000429;2;7;0;0;2;0;0;A01
201800000430;0;7;0;0;2;3;9;A01
201800000430;0;7;0;6;2;2;1;B01
201800000431;1;7;0;0;2;1;1;C01
201800000431;2;7;0;0;2;1;2;A01
201800000431;2;7;0;0;2;5;0;B01
201800000432;2;7;0;0;0;4;23;A01
201800000432;2;7;0;0;2;1;1;B01
201800000433;1;7;0;0;2;8;1;A01
201800000433;2;7;0;0;2;1;1;B01
201800000434;0;34;0;0;0;7;0;A01
201800000435;0;10;0;0;2;3;1;B01
201800000435;0;33;0;0;2;8;16;A01
201800000436;0;7;0;0;1;3;2;A01
201800000437;2;7;0;0;2;3;2;A01
201800000437;2;7;0;3;0;4;2;B01
201800000438;2;7;0;8;0;1;1;A01
201800000439;0;7;0;2;0;1;14;A01
201800000440;2;7;0;0;0;3;0;A01
201800000440;2;33;0;0;2;1;1;B01
201800000441;0;7;0;0;2;2;0;A01
201800000441;0;7;0;0;2;7;0;B01
201800000442;0;7;0;0;2;1;1;A01
201800000442;0;1;0;0;2;0;19;B01
201800000443;1;31;0;0;2;1;1;A01
201800000443;2;10;0;0;2;3;1;B01
201800000444;1;7;0;2;0;9;13;A01
201800000445;2;7;0;0;0;3;0;A01
201800000445;1;10;0;0;0;3;1;B01
201800000446;0;7;0;0;2;5;17;A01
201800000446;0;7;0;8;2;3;1;B01
201800000447;0;7;0;0;1;2;19;A01
201800000448;2;36;0;0;0;2;0;A01
201800000449;1;7;0;0;2;1;13;A01
201800000449;2;7;0;0;2;1;0;B01
201800000450;0;7;0;0;1;3;15;A01
201800000451;1;7;0;16;0;1;0;A01
201800000452;2;10;0;0;0;2;2;A01
201800000452;1;7;0;0;0;2;5;B01
201800000453;2;33;0;0;2;1;17;A01
201800000453;1;10;0;0;2;3;13;B01
201800000454;2;33;0;0;2;1;1;B01
201800000454;0;7;0;0;2;6;19;A01
201800000455;0;7;0;0;1;3;1;A01
201800000456;0;7;0;0;2;2;21;A01
201800000456;0;1;0;0;2;1;19;B01
201800000457;0;7;0;0;2;3;1;A01
201800000457;0;13;0;0;2;3;1;B01
201800000458;2;2;0;0;2;1;1;B01
201800000458;0;7;0;0;2;3;19;A01
201800000459;1;7;0;0;2;7;14;A01
201800000459;2;7;0;0;2;1;1;B01
201800000460;2;10;0;0;1;5;4;A01
201800000461;0;31;0;12;0;2;14;A01
201800000462;2;7;0;0;2;3;13;A01
201800000462;1;1;0;0;2;1;1;B01
201800000463;1;7;0;0;2;1;1;B01
201800000463;1;7;0;0;2;1;15;A01
201800000464;1;7;0;0;2;1;1;A01
201800000464;1;7;0;0;2;1;1;B01
201800000465;1;7;0;0;2;3;1;A01
201800000465;1;7;0;0;2;2;0;B01
201800000466;1;33;0;0;0;1;1;B01
201800000466;1;7;0;0;0;3;0;A01
201800000467;0;7;0;8;0;5;1;A01
201800000468;2;7;0;13;0;1;1;A01
201800000469;0;2;0;0;1;1;1;A01
201800000470;2;7;0;0;2;3;1;A01
201800000470;1;7;0;0;2;3;1;B01
201800000471;2;7;0;2;0;1;1;A01
201800000472;1;7;0;0;2;1;1;A01
201800000472;1;7;0;0;0;4;16;B01
201800000473;1;7;0;0;2;1;1;B01
201800000473;2;7;0;3;2;8;15;A01
201800000474;2;7;0;0;2;1;1;A01
201800000474;2;7;0;0;0;6;10;B01
201800000475;0;7;0;2;0;1;1;A01
201800000476;1;33;0;3;0;1;1;A01
201800000477;1;33;0;0;0;2;1;A01
201800000478;1;33;0;8;2;1;1;B01
201800000478;2;10;0;0;2;1;1;C01
201800000478;2;7;0;0;2;2;1;E01
201800000478;1;7;0;0;0;7;16;A01
201800000479;0;7;0;0;1;1;1;A01
201800000480;0;7;0;0;2;1;2;A01
201800000480;0;7;0;0;2;4;2;B01
201800000480;0;7;0;0;2;4;2;C01
201800000481;2;7;0;2;0;1;1;A01
201800000482;0;1;0;0;2;8;9;B01
201800000482;0;10;0;0;0;1;13;A01
201800000483;1;33;0;0;2;1;2;A01
201800000483;1;10;0;0;2;4;2;B01
201800000484;2;7;0;13;0;7;13;A01
201800000485;1;33;0;12;0;1;13;A01
201800000486;1;7;0;0;2;3;13;A01
201800000486;2;1;0;0;2;3;1;B01
201800000487;0;7;0;0;1;1;15;A01
201800000488;1;33;0;0;2;5;1;B01
201800000488;1;7;0;0;2;3;9;A01
201800000489;2;7;0;0;2;1;1;B01
201800000489;1;7;0;0;2;1;13;A01
201800000490;2;7;0;0;2;2;15;A01
201800000490;1;33;0;0;2;1;1;B01
201800000491;2;7;0;0;2;1;1;B01
201800000491;0;7;0;0;2;4;16;A01
201800000492;0;7;0;0;2;1;9;A01
201800000492;0;2;0;0;2;7;1;B01
201800000493;1;33;0;0;2;8;1;B01
201800000493;2;7;0;0;2;3;15;A01
201800000494;1;1;0;0;2;4;1;B01
201800000494;1;7;0;0;2;2;1;A01
201800000495;2;1;0;0;2;1;1;A01
201800000495;2;7;0;0;2;8;1;B01
201800000496;0;7;0;8;0;7;1;A01
201800000497;2;1;0;0;2;1;1;B01
201800000497;1;7;0;0;2;3;15;A01
201800000498;2;30;0;0;2;1;1;A01
201800000498;1;7;0;0;2;3;17;B01
201800000499;2;7;0;0;2;7;19;A01
201800000499;2;17;0;0;2;2;1;B01
201800000500;1;33;0;0;2;1;17;A01
201800000500;1;7;0;0;2;3;15;B01
201800000501;0;1;0;0;2;1;1;B01
201800000501;0;7;0;0;2;1;13;A01
201800000502;1;7;0;0;2;1;13;A01
201800000502;2;7;0;0;2;3;1;B01
201800000503;2;10;0;13;0;3;1;A01
201800000504;1;7;0;0;2;3;1;C01
201800000504;1;7;0;0;2;3;17;A01
201800000504;2;7;0;0;2;2;1;B01
201800000505;1;7;0;6;0;1;1;A01
201800000506;2;2;0;14;0;1;1;A01
201800000507;1;7;0;0;1;1;1;A01
201800000508;2;7;0;8;0;1;1;A01
201800000509;2;13;0;0;2;2;1;B01
201800000509;1;7;0;0;2;1;13;A01
201800000510;2;7;0;0;2;3;1;B01
201800000510;2;7;0;0;2;2;1;C01
201800000510;1;7;0;0;2;3;13;A01
201800000510;2;7;0;0;2;8;1;D01
201800000511;1;7;0;0;2;2;1;B01
201800000511;2;2;0;0;2;1;19;A01
201800000512;1;7;0;0;2;1;9;A01
201800000512;2;1;0;0;2;7;1;B01
201800000513;1;7;0;0;1;1;1;A01
201800000514;1;7;0;15;0;1;1;A01
201800000515;1;7;0;13;0;1;21;A01
201800000516;1;7;0;0;2;8;1;A01
201800000516;1;7;0;0;0;0;17;C01
201800000516;1;7;0;0;2;1;17;B01
201800000517;1;7;0;2;6;3;1;A01
201800000518;1;10;0;0;1;2;1;A01
201800000519;1;2;0;12;0;0;1;A01
201800000520;0;7;0;13;0;1;1;A01
201800000521;0;33;0;0;2;1;13;A01
201800000521;0;7;0;0;2;3;1;B01
201800000522;2;3;0;0;2;1;15;A01
201800000522;1;34;0;0;2;8;1;B01
201800000523;2;7;0;13;0;1;13;A01
201800000524;1;7;0;0;2;4;2;B01
201800000524;1;33;0;0;2;1;2;A01
201800000525;2;7;0;0;2;3;9;A01
201800000525;2;31;0;0;2;7;1;B01
201800000526;1;7;0;0;2;5;15;A01
201800000526;2;33;0;0;2;1;1;B01
201800000527;2;2;0;0;2;8;13;A01
201800000527;1;7;0;0;2;8;1;B01
201800000528;1;3;0;0;2;0;17;A01
201800000528;1;30;0;0;2;8;1;B01
201800000529;1;31;0;0;2;2;17;A01
201800000529;1;7;0;0;2;8;15;B01
201800000530;2;2;0;0;0;9;1;A01
201800000531;1;2;0;0;2;1;1;B01
201800000531;2;7;0;0;2;5;15;A01
201800000532;1;33;0;0;2;8;1;B01
201800000532;2;7;0;0;2;3;15;A01
201800000533;0;33;0;0;2;1;15;B01
201800000533;0;10;0;0;2;2;13;A01
201800000534;1;7;0;6;0;8;1;A01
201800000535;0;2;0;13;0;1;13;A01
201800000536;1;7;0;0;2;4;1;A01
201800000536;1;33;0;0;2;1;2;B01
201800000537;2;7;0;0;2;3;5;A01
201800000537;1;7;0;0;2;3;1;B01
201800000538;2;10;0;0;2;4;15;B01
201800000538;2;10;0;0;2;1;1;A01
201800000539;2;7;0;0;2;3;1;B01
201800000539;1;33;0;0;2;1;13;A01
201800000540;1;33;0;0;2;2;2;A01
201800000540;1;7;0;0;2;6;2;B01
201800000541;1;7;0;0;2;4;23;B01
201800000541;1;7;0;0;2;1;2;C01
201800000541;1;7;0;0;2;4;23;A01
201800000542;0;33;0;0;2;2;1;B01
201800000542;0;7;0;0;2;3;9;A01
201800000543;2;21;0;0;2;4;15;A01
201800000543;2;33;0;0;2;2;17;B01
201800000544;2;33;0;0;2;3;1;B01
201800000544;1;7;0;0;2;5;19;A01
201800000545;2;7;0;13;0;1;14;A01
201800000546;1;7;0;0;2;2;1;A01
201800000546;1;7;0;0;0;6;15;B01
201800000547;2;7;0;0;2;1;1;B01
201800000547;1;7;0;0;2;2;15;A01
201800000548;1;7;0;8;0;1;1;A01
201800000549;2;2;0;0;5;1;0;A01
201800000550;1;7;0;1;0;2;0;A01
201800000551;2;7;0;1;1;1;0;A01
201800000552;0;7;0;0;1;4;4;A01
201800000553;2;7;0;0;2;3;1;A01
201800000553;0;7;0;0;2;2;19;B01
201800000554;0;31;0;0;2;8;1;A01
201800000554;0;21;0;0;2;7;1;B01
201800000555;0;10;0;0;1;2;1;A01
201800000556;1;7;0;8;0;1;0;A01
201800000557;1;7;0;0;2;2;17;A01
201800000557;1;7;0;0;2;6;17;B01
201800000558;0;7;0;0;2;1;1;B01
201800000558;0;7;0;0;2;5;15;A01
201800000559;1;7;0;0;2;3;0;A01
201800000559;2;7;0;0;2;1;1;B01
201800000560;2;7;0;0;2;8;2;B01
201800000560;1;30;0;0;2;7;9;A01
201800000561;0;2;0;0;2;1;1;A01
201800000561;0;21;0;0;2;3;15;B01
201800000562;1;7;0;2;0;1;1;A01
201800000563;1;2;0;15;0;0;1;A01
201800000564;2;10;0;0;2;1;13;A01
201800000564;1;10;0;0;2;1;1;B01
201800000565;0;7;0;0;2;3;9;A01
201800000565;0;2;0;0;2;1;1;B01
201800000566;0;2;0;0;2;1;1;B01
201800000566;0;7;0;0;2;3;15;A01
201800000567;0;7;0;13;0;0;0;A01
201800000568;1;1;0;0;0;0;1;A01
201800000569;0;7;0;0;2;2;1;B01
201800000569;0;1;0;0;2;3;0;A01
201800000570;2;1;0;0;0;0;1;A01
201800000571;2;7;0;0;2;1;1;A01
201800000571;0;7;0;0;2;8;19;B01
201800000572;0;2;0;0;9;1;1;A01
201800000573;0;7;0;0;2;3;1;B01
201800000573;0;2;0;0;2;2;19;A01
201800000574;1;7;0;0;2;1;2;A01
201800000574;1;7;0;0;0;4;2;B01
201800000575;0;7;0;0;0;8;2;B01
201800000575;0;1;0;0;2;1;1;A01
201800000576;2;1;0;0;0;0;1;A01
201800000577;1;31;0;0;0;3;14;A01
201800000578;2;7;0;0;2;3;5;A01
201800000578;1;7;0;0;2;3;1;B01
201800000579;2;7;0;13;0;9;0;A01
201800000580;1;2;0;0;6;0;1;A01
201800000581;1;7;0;0;2;2;2;A01
201800000581;1;2;0;0;2;4;15;B01
201800000582;1;7;0;0;1;2;1;A01
201800000583;2;33;0;0;2;1;1;A01
201800000583;2;7;0;0;0;6;1;B01
201800000583;1;15;0;0;2;1;1;C01
201800000584;1;33;0;3;0;2;1;A01
201800000585;1;33;0;12;0;3;13;A01
201800000586;0;7;0;0;2;3;1;A01
201800000586;0;15;0;0;2;8;13;B01
201800000587;0;21;0;0;0;9;13;A01
201800000588;2;7;0;6;0;1;1;A01
201800000589;2;33;0;0;2;5;1;A01
201800000589;2;33;0;0;2;1;1;B01
201800000590;1;7;0;0;2;1;1;A01
201800000590;2;10;0;0;2;3;1;B01
201800000591;2;7;0;0;2;3;13;A01
201800000591;1;7;0;0;2;3;1;B01
201800000592;1;7;0;0;1;6;4;A01
201800000593;0;7;0;0;1;2;1;A01
201800000594;1;7;0;0;1;1;1;A01
201800000595;1;7;0;3;0;3;1;A01
201800000596;1;7;0;0;2;7;15;A01
201800000596;2;7;0;0;2;1;1;B01
201800000597;0;7;0;0;2;2;1;A01
201800000597;0;15;0;0;2;1;13;B01
201800000598;2;7;0;0;1;2;13;A01
201800000599;0;33;0;9;0;9;0;A01
201800000600;0;7;0;0;2;1;1;A01
201800000600;0;7;0;0;2;3;1;B01
201800000601;1;7;0;6;0;9;13;A01
201800000602;2;31;0;12;0;2;1;A01
201800000603;0;7;0;0;2;3;1;A01
201800000603;0;36;0;0;2;1;17;B01
201800000604;0;7;0;2;0;1;0;A01
201800000605;2;7;0;0;2;1;1;A01
201800000605;1;7;0;0;2;1;1;B01
201800000606;2;7;0;0;2;3;15;A01
201800000606;1;33;0;0;2;1;1;B01
201800000607;1;7;0;0;2;3;1;A01
201800000607;2;33;0;13;2;1;13;B01
201800000608;1;33;0;0;2;1;1;A01
201800000608;2;7;0;0;2;3;15;B01
201800000609;2;33;0;0;0;0;1;A01
201800000610;2;7;0;0;2;3;0;A01
201800000610;1;7;0;0;2;3;1;B01
201800000611;2;33;0;0;2;1;17;A01
201800000611;2;7;0;0;2;3;11;B01
201800000612;2;2;0;0;2;1;17;A01
201800000612;2;7;0;0;0;8;17;B01
201800000613;2;7;0;7;2;1;1;B01
201800000613;0;7;0;0;2;2;6;A01
201800000614;2;33;0;0;2;1;17;A01
201800000614;1;7;0;0;2;3;1;B01
201800000615;2;33;0;0;2;1;13;A01
201800000615;1;7;0;0;2;1;1;B01
201800000616;1;17;0;13;0;8;1;A01
201800000617;1;2;0;0;2;1;5;A01
201800000617;2;7;0;0;2;1;1;B01
201800000618;1;1;0;0;2;7;13;A01
201800000618;2;33;0;0;2;1;5;B01
201800000619;1;7;0;0;2;1;1;A01
201800000619;0;7;0;0;2;3;1;B01
201800000620;2;7;0;0;2;2;1;A01
201800000620;2;1;0;0;2;8;1;B01
201800000621;0;7;0;13;0;2;0;A01
201800000622;1;7;0;0;2;3;3;A01
201800000622;2;7;0;0;2;3;0;B01
201800000623;2;7;0;0;2;3;15;A01
201800000623;1;1;0;0;2;1;1;B01
201800000624;1;7;0;0;2;2;15;A01
201800000624;2;7;0;0;2;1;1;B01
201800000625;1;7;0;0;2;1;15;A01
201800000625;2;30;0;0;2;1;1;B01
201800000626;1;7;0;0;2;2;1;B01
201800000626;0;32;0;0;2;1;9;A01
201800000627;1;2;0;6;0;2;17;A01
201800000627;1;7;0;0;0;3;15;B01
201800000628;0;7;0;13;0;1;0;A01
201800000629;1;7;0;0;1;1;1;A01
201800000630;2;33;0;0;2;2;17;A01
201800000630;2;7;0;0;2;8;15;B01
201800000631;1;7;0;0;1;2;0;A01
201800000632;2;7;0;0;1;3;1;A01
201800000633;1;2;0;16;0;1;1;A01
201800000634;2;7;0;0;0;8;0;A01
201800000635;2;2;0;0;0;1;1;A01
201800000636;1;7;0;13;0;1;1;A01
201800000637;0;7;0;0;1;1;1;A01
201800000638;1;7;0;15;1;1;1;A01
201800000639;0;7;0;0;1;3;13;A01
201800000640;2;7;0;6;0;1;1;A01
201800000641;2;7;0;0;2;2;15;A01
201800000641;1;7;0;0;2;7;1;B01
201800000642;2;7;0;0;2;3;1;A01
201800000642;1;2;0;0;2;0;13;B01
201800000643;2;7;0;13;0;1;1;A01
201800000644;0;37;3;11;0;1;1;A01
201800000645;0;1;0;0;1;1;1;A01
201800000646;0;7;0;6;0;1;1;A01
201800000647;1;10;0;2;0;3;1;A01
201800000648;2;7;0;0;2;1;13;A01
201800000648;1;7;0;0;2;1;1;B01
201800000649;0;7;0;0;2;8;22;A01
201800000649;0;1;0;0;2;1;1;B01
201800000650;2;7;0;13;0;9;17;A01
201800000651;0;7;0;0;2;5;15;A01
201800000651;0;1;0;0;2;1;1;B01
201800000652;1;7;0;0;2;1;17;A01
201800000652;2;7;0;0;2;1;1;B01
201800000652;1;7;0;0;2;1;1;C01
201800000652;2;7;0;0;2;5;0;D01
201800000653;1;7;0;0;2;3;1;A01
201800000653;1;7;0;0;2;4;23;B01
201800000653;2;14;0;0;2;1;1;C01
201800000654;2;7;0;0;2;1;1;A01
201800000654;2;7;0;0;2;1;1;B01
201800000654;2;7;0;0;2;1;1;C01
201800000655;1;7;0;0;2;1;9;A01
201800000655;2;30;0;0;2;7;15;B01
201800000656;1;7;0;0;1;3;1;A01
201800000657;2;7;0;13;0;1;1;A01
201800000658;1;7;0;0;2;2;15;A01
201800000658;2;7;0;0;2;1;1;B01
201800000659;1;2;0;0;0;0;1;A01
201800000660;0;39;1;0;2;1;1;B02
201800000660;0;7;0;0;4;7;1;A01
201800000661;1;33;0;0;2;1;1;A01
201800000661;1;7;0;0;0;5;15;B01
201800000662;0;2;0;0;2;1;1;B01
201800000662;0;7;0;0;2;2;15;A01
201800000663;1;31;0;0;0;0;15;A01
201800000664;1;7;0;0;1;3;1;A01
201800000665;0;7;0;0;1;3;15;A01
201800000666;1;7;0;0;2;3;0;A01
201800000666;2;1;0;0;2;1;0;B01
201800000667;1;2;0;0;2;1;1;A01
201800000667;2;7;0;6;2;3;15;B01
201800000668;2;7;0;0;2;8;13;A01
201800000668;2;7;0;0;2;1;1;B01
201800000669;2;13;0;6;2;3;13;A01
201800000669;2;10;0;0;2;3;21;B01
201800000670;1;7;0;0;0;4;2;A01
201800000670;1;7;0;0;2;1;2;B01
201800000671;0;2;0;0;2;1;15;A01
201800000671;0;7;0;0;0;3;1;B01
201800000672;2;7;0;0;0;2;1;A01
201800000673;0;7;0;0;1;2;1;A01
201800000674;2;7;0;0;2;8;1;B01
201800000674;2;7;0;7;2;7;1;A01
201800000675;0;7;0;6;0;1;1;A01
201800000676;1;7;0;0;2;1;1;A01
201800000676;2;7;0;0;2;1;1;B01
201800000677;2;7;0;16;0;9;1;A01
201800000678;2;33;0;0;2;5;17;A01
201800000678;2;7;0;0;2;3;15;B01
201800000679;2;20;0;0;0;0;1;A01
201800000680;1;2;0;0;2;2;17;A01
201800000680;1;7;0;0;2;3;0;B01
201800000681;1;7;0;0;2;1;2;A01
201800000681;2;7;0;0;2;6;1;B01
201800000681;1;7;0;0;2;4;1;C01
201800000682;2;7;0;0;1;1;1;A01
201800000683;2;7;0;0;1;1;1;A01
201800000684;1;7;0;9;2;1;1;A01
201800000684;2;7;0;0;2;7;1;B01
201800000685;2;10;0;0;2;5;15;B01
201800000685;2;31;0;0;2;1;1;A01
201800000686;2;7;0;0;9;1;2;B01
201800000686;2;14;0;6;0;1;1;A01
201800000687;2;33;0;0;0;7;1;A01
201800000688;2;1;0;12;0;7;0;A01
201800000689;2;2;0;3;0;2;1;A01
201800000690;0;1;0;0;2;1;0;B01
201800000690;0;7;0;0;9;8;0;A01
201800000691;1;7;0;0;1;2;1;A01
201800000692;1;7;0;13;0;3;1;A01
201800000693;2;7;0;12;2;1;1;A01
201800000693;2;1;0;9;0;4;1;B01
201800000693;1;7;0;0;2;8;1;C01
201800000694;0;7;0;0;2;5;16;A01
201800000694;0;99;0;0;2;0;0;R01
201800000695;0;7;0;0;1;8;1;A01
201800000696;2;7;0;0;1;1;3;A01
201800000697;0;7;0;2;0;1;1;A01
201800000698;1;10;0;13;0;1;1;A01
201800000699;2;30;0;0;1;2;1;A01
201800000700;2;1;0;0;2;7;1;A01
201800000700;2;7;0;0;2;1;15;B01
201800000701;2;33;0;0;2;1;1;B01
201800000701;1;7;0;0;2;7;15;A01
201800000702;2;7;0;8;0;1;1;A01
201800000703;2;2;0;0;0;0;1;A01
201800000704;0;10;0;0;1;4;4;A01
201800000705;1;7;0;3;2;2;17;A01
201800000705;1;7;0;0;2;6;2;B01
201800000706;1;17;0;3;0;7;15;A01
201800000707;2;10;0;9;0;4;1;B01
201800000707;2;7;0;0;2;1;0;A01
201800000708;2;7;0;8;0;1;1;A01
201800000709;1;7;0;0;1;2;1;A01
201800000710;0;30;0;0;1;2;16;A01
201800000711;1;33;0;7;0;1;13;A01
201800000712;2;7;0;0;2;1;13;A01
201800000712;1;7;0;0;2;1;1;B01
201800000713;1;7;0;16;0;9;21;A01
201800000714;2;10;0;0;2;1;1;B01
201800000714;1;7;0;0;2;7;13;A01
201800000715;1;7;0;0;9;2;2;A01
201800000715;1;1;0;0;2;1;2;B01
201800000716;2;33;0;13;0;7;1;A01
201800000717;2;7;0;2;0;1;14;A01
201800000718;2;38;1;0;2;1;1;B01
201800000718;2;7;0;0;2;8;15;A01
201800000719;0;2;0;0;0;1;0;A01
201800000720;2;7;0;0;2;8;13;B01
201800000720;2;7;0;0;2;1;1;A01
201800000721;0;2;0;0;2;1;1;A01
201800000721;0;10;0;0;2;2;15;B01
201800000722;0;1;0;0;2;1;19;A01
201800000722;0;7;0;0;2;2;1;B01
201800000723;2;7;0;0;2;3;13;A01
201800000723;1;2;0;0;0;3;0;B01
201800000724;0;33;0;7;0;0;16;A01
201800000725;0;7;0;0;1;0;4;A01
201800000726;2;7;0;13;0;1;14;A01
201800000727;2;33;0;15;0;1;14;A01
201800000728;0;7;0;0;2;3;15;A01
201800000728;1;33;0;0;2;1;1;B01
201800000729;2;2;0;0;2;1;1;B01
201800000729;1;7;0;0;2;3;15;A01
201800000730;1;7;0;15;0;9;1;A01
201800000731;1;7;0;0;2;1;15;A01
201800000731;2;33;0;0;2;1;17;B01
201800000732;1;7;0;13;0;3;13;A01
201800000733;0;1;0;0;2;1;1;A01
201800000733;0;7;0;0;2;2;19;B01
201800000734;1;7;0;2;0;8;1;A01
201800000735;2;7;0;0;2;1;1;A01
201800000735;0;7;0;0;2;7;15;B01
201800000736;2;1;0;1;0;1;1;B01
201800000736;2;7;0;0;2;8;22;A01
201800000737;0;7;0;0;1;1;1;A01
201800000738;1;7;0;13;2;3;1;A01
201800000738;2;7;0;7;2;3;13;B01
201800000739;0;7;0;0;0;7;19;B01
201800000739;0;1;0;0;2;1;1;A01
201800000740;0;7;0;0;2;3;11;A01
201800000740;0;7;0;0;2;3;1;B01
201800000741;2;7;0;0;2;3;13;B01
201800000741;1;7;0;0;2;2;1;A01
201800000742;0;7;0;0;2;2;1;B01
201800000742;0;7;0;0;2;1;1;C01
201800000742;0;7;0;0;2;3;16;A01
201800000743;1;7;0;0;1;1;1;A01
201800000744;0;2;0;0;2;1;1;A01
201800000744;0;7;0;0;2;2;1;B01
201800000745;1;7;0;0;1;1;1;A01
201800000746;1;2;0;0;0;1;1;A01
201800000747;0;7;0;0;2;5;15;A01
201800000747;0;2;0;0;2;1;1;B01
201800000748;0;13;0;0;9;8;15;A01
201800000748;1;1;0;0;2;1;1;B01
201800000749;0;30;0;12;0;1;1;A01
201800000750;0;36;0;13;0;1;1;A01
201800000751;1;33;0;0;2;8;21;A01
201800000751;1;21;0;0;2;8;15;B01
201800000752;2;7;0;0;0;1;1;B01
201800000752;2;7;0;0;0;5;15;A01
201800000753;1;7;0;13;0;0;1;A01
201800000754;0;7;0;2;0;4;1;A01
201800000755;1;3;0;6;0;1;1;A01
201800000756;0;7;0;0;1;1;1;A01
201800000757;0;7;0;0;1;3;16;A01
201800000758;1;7;0;6;0;1;1;A01
201800000759;1;7;0;2;0;1;1;A01
201800000760;1;7;0;0;2;1;1;B01
201800000760;1;7;0;0;2;2;1;C01
201800000760;1;7;0;0;2;1;11;A01
201800000761;2;7;0;1;0;7;17;A01
201800000762;2;7;0;0;0;9;1;A01
201800000763;0;33;0;0;0;1;1;A01
201800000764;0;7;0;0;1;2;16;A01
201800000765;2;7;0;13;2;3;21;A01
201800000765;2;7;0;13;2;1;21;B01
201800000765;1;10;0;0;2;3;13;D01
201800000766;0;33;0;0;2;1;17;A01
201800000766;0;36;0;0;2;3;15;B01
201800000767;0;33;0;0;0;7;1;A01
201800000768;1;7;0;13;2;3;5;A01
201800000768;2;38;16;0;2;3;1;B01
201800000769;1;2;0;0;2;1;11;A01
201800000769;2;7;0;0;2;1;1;B01
201800000770;1;7;0;0;2;1;17;B01
201800000770;1;16;0;0;0;4;15;A01
201800000771;0;7;0;0;1;2;1;A01
201800000772;1;7;0;2;0;2;1;A01
201800000773;2;7;0;3;0;8;13;A01
201800000774;1;7;0;0;2;1;15;B01
201800000774;1;7;0;0;2;1;1;A01
201800000775;2;7;0;6;0;2;1;A01
201800000776;0;2;0;0;0;7;1;A01
201800000777;1;2;0;15;0;1;1;A01
201800000778;2;7;0;0;2;3;17;A01
201800000778;1;7;0;0;2;1;1;B01
201800000778;2;38;1;0;2;8;1;C01
201800000779;1;7;0;0;2;1;15;A01
201800000779;2;7;0;0;2;1;1;B01
201800000779;0;7;0;0;2;1;23;C01
201800000780;0;2;0;0;0;1;1;A01
201800000780;0;7;0;0;2;0;1;B01
201800000781;0;7;0;13;0;3;0;A01
201800000782;1;7;0;1;0;1;13;A01
