Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201800000408;3;830;;;;;15;266;;;;;;;;;
201800000409;4;;;;2;2;;;0;1;3;;;1;0;1;0
201800000410;3;830;;;2;2;2;960;0;2;1;;;1;5;4;0
201800000411;3;31;;;2;2;5;0;0;1;1;;;1;0;1;0
201800000412;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000413;3;840;;;2;2;37;150;0;1;1;;;2;0;1;0
201800000414;3;140;;;2;2;14;400;0;2;1;;;9;0;3;0
201800000415;3;830;;;2;2;6;800;0;1;1;;;1;0;1;0
201800000416;3;830;;;2;2;6;0;0;1;1;;;1;0;1;0
201800000417;3;31;;;2;2;15;50;0;1;3;;;1;0;1;0
201800000418;3;60;;;;;24;542;;;;;;;;;
201800000419;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000420;3;830;;;2;2;22;0;0;1;2;;;1;0;3;0
201800000421;3;710;;;2;2;0;1;0;1;1;;;1;0;1;0
201800000422;3;55;;;2;1;3;755;0;1;1;;;1;0;1;0
201800000423;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000424;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000425;4;;;;2;2;;;0;1;3;;;1;0;3;0
201800000426;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000427;2;13;;;2;3;3;750;0;1;1;;;1;0;1;0
201800000428;3;181;;;2;2;2;250;0;1;1;;;1;0;1;0
201800000429;3;836;;;2;2;7;200;0;1;1;;;1;0;1;0
201800000430;3;71;;;2;2;18;371;0;1;1;;;2;0;1;0
201800000431;3;141;;;3;2;26;600;0;1;1;;;1;0;1;0
201800000432;3;141;;;2;2;30;670;0;1;1;;;1;0;1;0
201800000433;3;836;;;2;2;16;300;0;1;1;;;1;5;1;0
201800000434;3;67;;;2;2;8;350;0;1;3;;;1;0;1;0
201800000435;3;67;;;2;2;7;720;0;1;1;;;1;0;1;0
201800000436;3;141;;;2;2;31;290;0;2;3;;;1;0;1;0
201800000437;2;13;;;2;3;1;500;0;2;1;;;1;0;1;0
201800000438;4;;;;2;2;;;0;1;2;;;2;0;4;0
201800000439;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800000440;3;316;;;2;2;27;390;0;1;1;;;1;0;1;0
201800000441;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000442;4;;;;2;2;;;0;2;3;;;1;0;1;0
201800000443;3;135;;;2;2;13;450;0;2;3;;;1;0;1;0
201800000444;3;313;;;2;2;23;700;0;1;2;;;1;0;3;0
201800000445;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800000446;3;125;;;2;2;5;905;0;2;1;;;1;0;1;0
201800000447;3;316;;;2;2;27;350;0;1;1;;;9;0;1;0
201800000448;3;146;;;2;2;6;300;0;1;1;;;1;0;1;0
201800000449;3;117;;;2;2;11;600;0;1;1;;;1;0;1;0
201800000450;6;;;;0;0;;;0;1;1;;;1;0;1;0
201800000451;3;7;;;2;2;11;500;0;1;1;;;2;0;1;0
201800000452;3;181;;;2;3;17;500;0;2;4;;;2;0;1;0
201800000453;3;133;;;2;2;45;660;0;2;3;;;1;0;1;0
201800000454;3;71;;;2;1;37;265;0;1;1;;;1;0;1;0
201800000455;3;155;;;2;2;32;670;0;1;1;;;1;0;1;0
201800000456;3;52;;;2;2;28;279;0;3;1;;;1;0;1;0
201800000457;4;;;;2;2;;;0;2;4;;;2;0;1;0
201800000458;3;6015;;;2;2;14;690;0;1;1;;;1;0;1;0
201800000459;3;316;;D;2;3;19;800;0;2;2;;;2;0;3;0
201800000460;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000461;9;;;;2;2;;;0;1;3;;;1;0;1;0
201800000462;3;515;;;2;2;1;300;0;2;2;;;1;2;1;0
201800000463;3;57;;;2;2;19;341;0;1;1;;;1;5;1;0
201800000464;3;65;;;2;2;18;750;1;1;3;;;1;0;1;0
201800000465;3;10;;;2;2;12;930;0;1;3;;;1;0;1;0
201800000466;3;6015;;;3;2;16;100;0;1;1;;;1;0;1;0
201800000467;3;69;;;2;2;3;390;0;1;3;;;2;0;1;0
201800000468;3;316;;;2;2;4;800;0;1;1;;;2;0;3;0
201800000469;4;;;;2;2;;;0;2;1;;;2;0;1;0
201800000470;3;316;;;2;2;12;0;0;2;4;;;2;0;1;0
201800000471;3;316;;;2;3;17;600;0;2;2;;;2;0;3;0
201800000472;3;6015;;;2;2;23;750;0;1;1;;;1;0;3;0
201800000473;3;6015;;;2;1;18;80;0;2;2;;;1;5;1;0
201800000474;3;57;;;2;2;19;500;0;2;1;;;1;0;1;0
201800000475;3;6015;;;2;2;12;210;0;3;1;;;2;0;3;0
201800000476;3;6015;;;2;2;43;200;0;2;2;;;1;0;1;0
201800000477;3;321;;;1;2;6;0;0;1;3;;;8;5;1;0
201800000478;3;321;;;4;3;5;380;0;2;1;;;1;5;1;0
201800000479;3;6015;;;0;0;42;500;0;1;2;;;1;0;1;0
201800000480;3;321;;;2;2;13;680;0;1;1;;;1;0;1;0
201800000481;3;20;;;2;2;16;1270;0;1;1;;;1;0;3;0
201800000482;3;20;;;2;2;14;490;0;1;1;;;1;0;1;0
201800000483;3;34;;;2;2;14;500;0;1;1;;;1;0;1;99
201800000484;3;77;;;2;2;5;500;0;1;1;;;1;0;3;99
201800000485;3;177;;;1;1;31;740;0;3;3;;;1;3;1;99
201800000486;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000487;3;77;;;2;2;4;580;0;1;1;;;2;0;1;99
201800000488;4;;;;2;2;;;0;1;1;;;1;0;1;99
201800000489;3;112;;D;2;2;16;500;0;2;1;;;2;0;1;99
201800000490;3;112;;;2;2;25;772;0;3;1;;;1;0;1;99
201800000491;3;26;;;2;2;26;260;0;1;1;;;1;0;1;99
201800000492;4;86;;;1;2;;;0;3;3;;;1;0;1;99
201800000493;3;92;;;2;2;20;1021;0;1;1;;;1;5;1;99
201800000494;3;34;;;2;2;9;500;0;1;1;;;1;0;1;99
201800000495;4;;;;2;2;;;0;4;1;;;1;0;1;99
201800000496;4;;;;2;2;;;0;1;2;;;1;0;3;99
201800000497;2;24;;;3;4;15;0;0;2;1;;;1;3;1;99
201800000498;3;100;;;2;2;2;849;0;1;1;;;1;0;1;99
201800000499;3;23;;;2;2;16;450;0;1;1;;;1;0;1;99
201800000500;3;812;;;2;2;31;630;0;2;3;;;1;0;1;99
201800000501;4;;;;2;2;;;0;1;3;;;1;0;1;99
201800000502;3;98;;D;2;2;8;800;0;1;1;;;1;0;1;99
201800000503;3;155;;;2;2;6;50;0;1;1;;;1;0;3;99
201800000504;3;798;;;2;2;20;845;0;2;1;;;2;0;1;99
201800000505;3;175;;;2;2;13;220;0;2;2;;;2;0;1;0
201800000506;3;175;;;2;2;3;960;0;2;1;;;1;0;1;99
201800000507;4;68;;;2;2;;;1;1;1;;;2;0;1;0
201800000508;3;67;;;2;2;19;137;0;1;1;;;2;0;3;99
201800000509;3;873;;;2;2;3;300;0;1;1;;;2;0;1;99
201800000510;3;873;;;2;2;1;200;0;2;3;;;2;0;1;99
201800000511;3;65;;;2;2;33;925;0;1;1;;;1;0;1;99
201800000512;3;164;;;2;1;1;113;0;3;2;;;1;5;1;99
201800000513;3;164;;;2;3;0;250;0;2;1;;;1;0;1;99
201800000514;3;65;;;2;2;45;100;0;1;2;;;1;0;3;99
201800000515;3;67;;;2;2;22;900;0;1;1;;;2;0;3;99
201800000516;3;177;;;3;4;71;400;0;2;3;;;1;0;1;99
201800000517;3;67;;;2;2;23;897;0;2;1;;;1;0;3;99
201800000518;3;775;;;2;2;0;50;0;1;2;;;2;0;1;99
201800000519;3;67;;;2;2;27;0;0;2;3;;;2;0;4;99
201800000520;4;;;;2;2;;;0;1;3;;;2;0;1;0
201800000521;4;;;;2;2;;;0;1;2;;;1;0;1;99
201800000522;3;77;;;2;2;16;900;0;1;1;;;1;0;1;99
201800000523;3;77;;;2;2;12;580;0;2;3;;;1;2;3;99
201800000524;3;177;;;3;4;33;600;0;1;1;;;1;3;1;99
201800000525;3;48;;;2;2;30;570;0;2;2;;;1;0;1;99
201800000526;3;38;;;2;2;31;774;0;1;1;;;1;5;1;99
201800000527;4;;;;2;2;;;0;1;2;;;1;0;1;0
201800000528;3;48;;;2;2;35;300;0;1;1;;;1;0;1;99
201800000529;3;577;;;2;2;37;800;0;1;1;;;1;0;1;99
201800000530;3;503;;;2;2;1;850;0;1;1;0;0;1;0;1;99
201800000531;3;3;;;2;2;9;405;0;3;3;;;1;0;1;99
201800000532;3;114;;;2;2;6;160;0;1;1;;;1;0;1;99
201800000533;4;;;;2;2;;;0;1;3;;;1;0;1;99
201800000534;3;786;;;2;2;5;495;0;2;2;;;1;0;1;99
201800000535;4;8;;;2;2;;;0;1;3;;;1;0;3;99
201800000536;3;786;;;2;2;0;500;0;1;2;;;1;0;1;99
201800000537;3;168;;;3;2;3;500;0;1;1;;;1;0;1;99
201800000538;3;503;;;2;2;1;443;2;1;3;;;1;5;1;99
201800000539;3;101;;;2;2;20;100;0;3;3;;;1;0;1;99
201800000540;3;163;;;2;2;17;50;0;3;1;;;1;0;1;99
201800000541;3;411;;;2;2;16;10;0;1;1;;;1;0;1;99
201800000542;4;;;;1;1;;;0;1;2;;;1;5;1;99
201800000543;3;48;;;2;2;54;35;0;1;1;;;1;0;1;99
201800000544;3;163;;;2;2;12;200;0;2;1;;;2;0;1;99
201800000545;3;411;;;2;2;17;0;0;1;1;;;1;0;3;99
201800000546;3;14;;;2;2;13;2100;0;1;1;;;1;5;1;99
201800000547;3;55;;;2;2;6;0;0;1;1;;;1;0;1;0
201800000548;3;59;;;2;2;11;1060;0;2;2;;;1;0;3;99
201800000549;3;124;;;2;2;1;0;0;1;1;;;1;0;1;0
201800000550;3;55;;;0;2;6;1034;0;1;1;;;1;0;1;0
201800000551;3;69;;;2;2;0;1050;0;1;1;;;2;0;3;99
201800000552;6;;;;0;0;;;0;1;1;;;1;0;1;0
201800000553;3;35;;;2;2;6;390;0;1;1;;;1;5;1;0
201800000554;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000555;4;;;;1;1;;;1;1;1;;;1;0;1;0
201800000556;2;2164;;;2;2;49;790;0;1;1;;;1;0;1;0
201800000557;3;768;;D;2;2;0;2330;0;2;1;;;1;0;3;99
201800000558;4;;;;2;2;;;0;1;2;;;1;5;1;0
201800000559;3;7;;;2;2;34;1870;0;1;1;;;2;0;1;0
201800000560;4;15;;;2;2;;;0;1;1;;;1;0;1;0
201800000561;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000562;3;786;;;2;2;39;360;0;1;1;;;1;0;4;0
201800000563;3;786;;D;2;2;36;1305;0;1;1;;;1;0;4;0
201800000564;3;7;;;2;2;34;920;0;1;1;;;1;0;1;0
201800000565;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000566;4;;;;2;2;;;0;1;1;;;2;5;1;0
201800000567;4;;;;2;2;;;0;1;3;;;1;0;3;0
201800000568;3;786;;;2;2;13;150;0;2;1;;;2;0;1;99
201800000569;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000570;3;712;;;2;2;20;230;0;1;1;;;1;0;3;0
201800000571;3;786;;A;2;2;7;2400;0;1;1;;;1;5;1;0
201800000572;4;;;;2;2;;;0;1;1;;;1;0;1;99
201800000573;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000574;3;786;;;2;2;12;970;0;1;1;;;1;0;1;99
201800000575;4;;;;1;1;;;2;2;1;;;1;0;1;0
201800000576;4;;;;2;2;;;0;2;2;;;2;0;1;0
201800000577;3;89;;;2;2;14;998;0;1;2;;;1;0;3;99
201800000578;3;786;;;2;2;9;350;0;1;1;;;1;0;1;99
201800000579;3;786;;;2;2;14;740;0;1;1;;;1;0;1;99
201800000580;3;791;;;2;2;2;1790;0;1;1;;;1;0;1;99
201800000581;3;52;;D;2;2;20;3380;0;1;1;;;1;5;1;99
201800000582;3;791;;;2;2;0;175;0;2;1;;;2;0;1;0
201800000583;3;7;;;2;2;16;1900;0;1;3;;;1;0;1;99
201800000584;3;700;;;2;2;37;65;0;1;1;;;1;0;3;0
201800000585;3;27;;A;2;2;9;332;0;1;3;;;1;0;4;99
201800000586;4;;;V;2;2;;;0;4;3;;;2;2;3;99
201800000587;4;24;;;2;2;;;0;2;1;;;1;0;1;0
201800000588;3;7;;;2;2;16;926;0;3;3;;;1;0;1;0
201800000589;3;700;;A;1;2;41;250;0;1;1;;;1;0;1;0
201800000590;3;700;;;2;2;35;250;0;1;1;;;1;0;1;0
201800000591;3;27;;;2;2;7;3255;0;1;1;;;1;0;1;99
201800000592;3;29;;;2;2;5;761;0;2;1;;;2;0;1;0
201800000593;4;;;;3;2;;;0;2;1;;;2;6;1;0
201800000594;3;68;;;2;2;1;1000;0;1;2;;;1;0;1;99
201800000595;3;137;;;3;4;100;500;0;1;1;;;1;0;3;99
201800000596;3;795;;;2;2;1;521;0;2;1;;;1;5;1;0
201800000597;4;7;;;2;2;;;0;1;3;;;7;0;1;99
201800000598;3;2;;;2;2;4;920;0;2;1;;;1;0;1;99
201800000599;4;;;;2;2;;;0;1;1;;;1;5;3;0
201800000600;3;12;;;2;2;8;2400;0;1;1;;;1;0;1;0
201800000601;3;366;;;2;2;3;2040;0;1;3;;;1;0;3;99
201800000602;3;12;;;2;2;6;1834;0;2;2;;;1;0;1;0
201800000603;3;12;;;2;2;;;0;2;3;;;1;0;1;0
201800000604;4;;;;2;2;;;0;4;3;;;2;0;3;99
201800000605;3;26;;D;2;2;4;735;0;1;1;;;1;0;1;0
201800000606;3;2;;;2;2;7;2059;0;1;3;;;1;5;1;99
201800000607;3;74;;D;2;2;1;250;0;1;2;;;1;0;1;99
201800000608;3;29;;;2;2;6;2590;0;2;1;;;1;5;1;99
201800000609;3;2;;;2;2;4;1570;0;1;2;;;1;0;3;99
201800000610;3;766;;D;2;2;16;730;0;2;1;;;1;0;1;99
201800000611;3;795;;;2;3;5;620;0;1;1;;;1;0;1;0
201800000612;3;166;;;2;2;3;60;0;1;1;;;1;0;1;0
201800000613;3;795;;;3;4;1;286;0;1;1;;;2;5;1;99
201800000614;3;13;;;2;2;0;1820;0;1;1;;;7;0;1;99
201800000615;3;34;;;2;2;12;2650;0;2;3;;;1;0;1;99
201800000616;3;89;;;2;2;11;2510;0;1;3;;;1;0;3;99
201800000617;3;786;;;2;2;7;1025;0;1;3;;;2;0;1;99
201800000618;3;16;;;2;2;15;1920;0;1;3;;;1;0;1;99
201800000619;3;13;;;2;2;0;2200;0;1;1;;;1;5;1;99
201800000620;3;34;;;2;2;2;2780;0;2;2;;;1;0;3;0
201800000621;4;;;;2;2;;;0;1;1;;;1;0;3;0
201800000622;3;786;;;2;2;4;1950;0;1;1;;;1;5;1;99
201800000623;3;786;;;2;2;3;455;0;2;1;;;1;5;1;99
201800000624;3;68;;;2;2;10;0;0;1;1;;;1;5;1;0
201800000625;3;786;;;2;2;7;90;0;1;1;;;1;5;1;0
201800000626;3;8;;;3;2;17;0;0;1;1;;;1;5;1;0
201800000627;3;100;;D;2;2;;;0;2;1;;;1;0;1;0
201800000628;4;;;;0;2;;;0;1;2;;;1;0;1;99
201800000629;3;8;;;2;2;20;785;0;2;1;;;1;0;1;0
201800000630;3;767;;;2;2;16;150;0;1;1;;;1;5;1;3
201800000631;3;8;;D;2;2;17;80;0;1;1;;;1;0;1;0
201800000632;3;767;;;2;2;26;170;0;1;3;;;1;0;1;0
201800000633;3;712;;D;2;2;43;0;0;1;1;;;1;0;1;0
201800000634;3;8;;D;1;1;18;0;0;1;2;;;1;5;1;99
201800000635;3;767;;;3;4;27;0;0;1;1;;;1;5;1;99
201800000636;3;8;;;2;2;21;1500;0;1;1;;;1;0;3;0
201800000637;9;;;;1;1;;;0;1;1;;;1;5;1;0
201800000638;2;9012;;;1;1;4;130;0;1;2;;;2;2;4;99
201800000639;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000640;3;21;;;2;2;24;1850;0;2;3;;;1;0;1;99
201800000641;3;11;;;2;2;33;480;0;1;1;;;2;5;0;0
201800000642;3;788;;;2;2;21;1650;0;1;1;;;2;0;1;0
201800000643;3;21;;;2;2;24;720;0;1;1;;;1;0;3;0
201800000644;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800000645;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800000646;9;;;;2;2;;;0;1;1;;;1;0;3;0
201800000647;3;765;;D;2;2;67;600;0;1;1;;;1;0;3;0
201800000648;3;56;;D;2;2;1;500;0;1;2;;;1;0;1;0
201800000649;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800000650;3;44;;;2;2;16;0;0;2;2;;;1;0;3;0
201800000651;4;;;;2;2;;;;;;;;;5;1;
201800000652;3;45;;;2;2;9;35;1;1;1;;;1;0;1;0
201800000653;3;765;;;2;2;46;900;0;1;1;;;1;0;1;0
201800000654;3;29;;D;2;2;12;50;0;2;2;;;1;0;1;0
201800000655;3;712;;;2;2;61;230;0;1;1;;;1;5;1;0
201800000656;3;712;;;2;2;60;50;0;1;1;;;1;0;1;0
201800000657;3;712;;D;2;2;52;10;0;2;1;;;1;0;3;0
201800000658;3;712;;;2;2;58;10;0;1;1;;;1;0;1;0
201800000659;3;770;;;2;2;61;150;0;1;3;;;1;0;1;0
201800000660;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000661;3;712;;;2;2;57;920;0;1;1;;;1;0;1;0
201800000662;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000663;3;764;;;2;2;49;400;0;2;1;;;1;5;1;0
201800000664;3;712;;;2;2;62;200;0;1;1;;;1;0;1;0
201800000665;9;;;L;2;2;;;0;1;1;;;2;0;1;0
201800000666;3;770;;D;2;2;66;0;0;1;1;;;1;0;1;0
201800000667;3;25;;;2;2;17;366;0;1;1;;;2;5;1;0
201800000668;3;770;;;2;2;76;950;0;1;2;;;2;0;1;0
201800000669;3;770;;;2;2;90;900;0;4;4;;;1;0;1;0
201800000670;3;770;;D;2;2;76;500;0;1;1;;;1;0;1;0
201800000671;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000672;3;74;;;2;2;11;800;0;1;3;;;1;0;3;0
201800000673;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000674;3;110;;D;2;2;10;800;0;3;1;;;2;0;1;0
201800000675;4;;;;2;2;;;0;2;1;;;1;0;3;0
201800000676;3;8;;;2;2;4;700;0;2;2;;;2;0;1;0
201800000677;3;791;;D;2;2;19;0;0;1;3;;;2;0;3;0
201800000678;3;887;;;2;2;15;900;0;1;1;;;1;0;3;0
201800000679;3;791;;;2;2;18;0;0;1;1;;;1;0;1;0
201800000680;3;155;;;2;2;3;855;0;2;1;;;1;0;1;0
201800000681;3;887;;;2;2;28;800;0;1;1;;;2;0;1;0
201800000682;3;17;;;2;2;4;845;0;1;1;;;2;0;1;0
201800000683;3;765;;;2;2;63;600;0;1;1;;;2;0;1;0
201800000684;9;;;;2;2;;;0;1;1;;;1;0;1;0
201800000685;3;17;;D;2;2;1;850;0;2;1;;;1;0;1;0
201800000686;3;17;2;;2;2;1;816;0;2;1;;;1;2;1;0
201800000687;3;765;;;2;2;61;375;0;2;2;;;8;5;1;0
201800000688;3;101;;;3;2;19;610;1;2;2;;;1;0;3;0
201800000689;3;765;;;1;1;61;874;0;1;2;;;1;0;3;0
201800000690;4;203;;;2;2;;;0;1;1;;;1;0;1;0
201800000691;3;19;;D;2;2;15;915;0;1;2;;;1;0;4;0
201800000692;3;19;;;2;2;7;800;0;1;2;;;1;0;3;0
201800000693;3;19;;;2;2;9;308;0;1;1;;;1;0;1;0
201800000694;4;;;;2;2;;;1;1;1;;;1;0;5;0
201800000695;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000696;4;;;;2;4;;;0;3;1;;;1;0;1;0
201800000697;4;0;;;2;2;;;0;3;2;;;1;0;3;0
201800000698;3;190;;;2;2;2;800;0;1;2;;;1;0;3;0
201800000699;3;190;;;2;2;1;835;0;1;1;;;1;0;1;0
201800000700;3;30;;;2;2;0;50;0;2;1;;;1;0;1;0
201800000701;4;2;;C;2;2;1;0;0;1;2;;;1;0;1;0
201800000702;3;30;;;2;2;1;108;0;1;1;;;2;0;3;0
201800000703;3;30;;;2;2;3;28;0;1;1;;;1;0;1;0
201800000704;4;;;;0;2;;;0;1;2;;;1;0;1;0
201800000705;2;158;;;3;4;31;700;0;1;1;15;110;2;0;1;0
201800000706;2;158;;;0;1;;;0;2;2;;;1;3;3;0
201800000707;2;158;;;3;4;30;100;0;3;1;;;1;0;1;0
201800000708;2;158;;;1;4;12;600;0;1;1;;;1;0;3;0
201800000709;3;7;;;2;2;12;100;1;2;3;0;70;1;0;1;0
201800000710;4;;;;2;2;;;0;1;3;0;0;2;0;1;99
201800000711;3;221;;;2;2;;;0;1;3;0;0;1;0;3;0
201800000712;3;79;;;2;2;9;941;0;1;2;0;0;1;0;1;0
201800000713;3;79;;;2;2;6;842;0;1;1;0;0;2;0;1;0
201800000714;3;221;;;2;2;1;17;0;1;3;;;1;0;1;0
201800000715;3;7;;;2;2;12;700;0;1;3;;;1;0;1;0
201800000716;3;219;;;2;2;1;0;0;1;2;;;1;0;3;0
201800000717;3;7;;;2;2;17;600;0;1;2;;;1;0;3;0
201800000718;3;35;;;2;2;16;219;0;1;1;;;1;0;1;0
201800000719;4;;;;2;2;;;0;1;1;0;0;1;0;4;0
201800000720;3;514;;;2;3;14;830;0;2;1;0;0;2;3;1;0
201800000721;3;141;;B;2;2;17;92;0;1;1;;;1;5;1;0
201800000722;4;;;;;;;;;;;;;;;;
201800000723;3;141;;;2;2;12;450;0;1;1;;;1;0;1;0
201800000724;3;515;;;3;1;0;700;0;2;3;;;1;3;1;0
201800000725;6;;;;0;1;;;0;1;1;;;1;0;1;0
201800000726;3;37;;;2;2;14;816;0;0;0;0;0;1;0;3;0
201800000727;3;514;;;2;2;9;671;0;2;2;0;65;1;0;3;0
201800000728;3;513;;;2;2;48;994;0;1;3;;;1;0;1;0
201800000729;3;513;;;2;2;39;200;0;1;1;;;1;0;1;0
201800000730;3;37;;;2;2;6;0;0;1;3;;;1;0;1;0
201800000731;3;514;;;2;2;4;400;1;1;1;;;1;0;1;0
201800000732;4;;;;2;2;;;0;2;2;;;1;0;3;0
201800000733;3;37;;;2;2;15;400;0;1;1;;;2;0;1;0
201800000734;3;513;;;2;1;39;500;0;1;2;;;1;0;1;0
201800000735;3;95;;A;2;2;8;400;0;1;3;;;1;0;1;0
201800000736;3;6;;;1;2;8;404;0;1;1;0;62;2;0;1;0
201800000737;6;;;;1;1;;;0;1;1;0;0;1;0;1;0
201800000738;3;572;;;2;2;16;500;0;2;1;;;2;0;1;0
201800000739;4;;;;;;;;;;;;;;;;
201800000740;3;169;;;0;2;7;700;0;1;1;;;1;0;1;0
201800000741;3;96;;;2;2;11;0;0;1;2;;;1;0;1;0
201800000742;3;613;;;2;2;94;600;0;2;1;;;1;0;1;0
201800000743;4;;;;1;1;;;0;1;1;;;1;0;1;0
201800000744;4;;;;1;1;;;1;2;1;;;1;0;1;0
201800000745;3;613;;;2;2;12;2;0;1;2;;;1;0;1;0
201800000746;3;153;;;2;2;12;2;0;1;1;;;2;0;1;0
201800000747;4;;;;;;;;;;;;;;;;
201800000748;3;153;;;2;2;8;100;0;1;1;;;2;0;1;0
201800000749;4;;;;1;1;;;0;2;2;0;40;1;0;1;99
201800000750;4;;;;2;2;;;0;1;4;;;9;0;3;0
201800000751;3;511;;;2;2;36;200;0;3;1;;;1;0;1;0
201800000752;3;658;;A;2;1;0;40;0;3;1;;;2;0;1;0
201800000753;3;39;;;2;2;3;800;0;1;1;;;1;0;1;0
201800000754;3;131;;;2;2;25;600;0;1;2;;;1;0;3;0
201800000755;4;;;;2;2;;;0;2;1;;;1;0;4;0
201800000756;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000757;4;;;;;;;;;;;;;;;;
201800000758;4;;;;2;2;;;0;1;1;;;1;0;4;0
201800000759;3;90;;;2;2;9;500;0;1;1;;;1;0;3;0
201800000760;3;43;;;2;2;12;6;0;1;1;;;2;0;1;0
201800000761;3;131;;;2;2;24;500;0;1;1;;;7;0;3;0
201800000762;3;509;;;2;2;181;0;0;1;1;;;2;0;1;0
201800000763;4;;;;0;0;;;0;0;0;0;0;0;0;0;0
201800000764;3;577;;;2;2;30;35;0;0;0;0;0;1;0;1;0
201800000765;3;524;;;2;2;0;407;0;2;1;0;0;1;0;1;0
201800000766;3;188;;;2;2;0;260;0;1;1;;;1;0;1;0
201800000767;4;4;;;2;2;;;0;1;4;;;1;0;1;0
201800000768;3;77;;;2;2;1;700;0;1;3;;;1;0;1;0
201800000769;3;524;;;2;2;6;300;0;4;1;;;1;0;1;0
201800000770;3;674;;;2;2;0;800;0;1;1;;;1;0;1;0
201800000771;3;524;;;2;2;11;0;0;2;1;;;2;0;1;0
201800000772;3;524;;;2;2;6;750;0;1;1;;;1;0;3;0
201800000773;3;150;;;2;2;2;500;0;1;3;;;1;0;1;0
201800000774;3;297;;A;2;2;1;800;0;3;1;;;1;0;1;0
201800000775;3;577;;;2;2;27;100;0;1;1;;;2;0;1;0
201800000776;4;;;;2;2;;;0;1;3;;;2;0;1;0
201800000777;3;974;;;2;2;;;0;1;1;;;2;0;4;0
201800000778;3;29;;;2;2;;;0;1;1;;;1;0;1;0
201800000779;3;29;;;2;2;;;;3;1;;;1;5;1;
201800000780;4;;;;0;2;;;0;1;2;;;2;0;1;0
201800000781;3;444;;;2;1;;;0;1;1;;;1;0;3;0
201800000782;3;59;;;2;2;;;0;2;1;;;1;0;4;0
201800000783;2;174;;;3;4;14;0;0;1;3;;;1;3;1;0
201800000784;3;86;;;2;2;;;0;1;2;;;1;0;3;0
201800000785;3;551;;;1;1;6;100;0;1;2;;;1;5;1;0
201800000786;3;971;3;B;2;2;;;0;1;1;;;1;0;1;0
201800000787;3;911;;;2;2;;;0;1;1;;;1;0;1;0
201800000788;3;911;;;2;2;;;0;1;4;;;1;0;1;0
201800000789;3;911;;;2;2;;;0;1;1;;;2;0;1;0
201800000790;4;0;;C;2;2;;;0;2;1;;;2;0;1;0
201800000791;3;7;;;2;2;;;0;1;1;;;1;0;1;0
201800000792;3;975;;;2;1;;;0;1;1;;;2;0;1;0
201800000793;3;43;2;E;2;2;;;0;1;1;;;2;0;1;0
201800000794;3;460;;;2;2;;;0;1;1;;;2;0;1;0
201800000795;3;591;;;2;2;;;0;1;1;;;1;0;1;0
201800000796;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800000797;3;976;;;2;2;;;0;2;1;;;1;0;1;0
201800000798;3;64;;;2;2;5;0;0;1;1;;;1;0;1;0
201800000799;3;118;;;2;2;;;0;1;2;;;1;0;1;0
201800000800;3;401;;;2;2;;;0;2;3;;;2;0;1;0
201800000801;3;650;;;2;2;12;500;0;1;1;;;1;0;1;0
201800000802;3;650;;;2;1;;;0;1;3;;;1;0;1;0
201800000803;3;409;;;2;2;;;;2;1;;;1;;1;
201800000804;3;237;;;2;2;;;0;1;2;;;1;0;1;0
201800000805;3;22;;;2;2;9;500;0;2;1;;;1;0;1;0
201800000806;3;45;;;2;2;;;0;2;2;;;1;0;3;0
201800000807;3;352;;;2;2;;;0;1;3;;;1;0;1;0
201800000808;3;901;;;2;2;;;0;1;1;;;1;0;1;0
201800000809;3;901;;;2;2;38;256;0;1;1;;;2;2;3;0
201800000810;3;64;;;2;2;;;0;1;1;;;1;0;1;0
201800000811;3;45;;;3;2;;;0;2;2;;;8;0;1;0
201800000812;4;;;;2;2;;;1;1;1;0;60;1;0;4;99
201800000813;4;0;;;2;2;;;1;3;1;0;0;2;0;0;0
